"No.","Time","Source","Destination","Protocol","Length","Info"
"5140","18.124862000","85.114.159.76","192.168.178.25","TCP","66","http > 46978 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1452 SACK_PERM=1 WS=128"
"5141","18.124870000","192.168.178.25","85.114.159.76","TCP","54","46978 > http [ACK] Seq=1 Ack=1 Win=29312 Len=0"
"5142","18.125272000","192.168.178.25","85.114.159.76","TCP","54","46976 > http [FIN, ACK] Seq=410 Ack=215 Win=30336 Len=0"
"5143","18.125416000","192.168.178.25","85.114.159.76","HTTP","463","GET /confirm?lid=6206618249755361647 HTTP/1.1 "
"5144","18.125441000","192.168.178.25","85.114.159.76","HTTP","463","GET /confirm?lid=6206618249755033967 HTTP/1.1 "
"5145","18.132239000","192.168.178.1","192.168.178.25","DNS","102","Standard query response 0xd124  A 54.231.136.32"
"5146","18.132510000","192.168.178.25","54.231.136.32","TCP","74","54527 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=17699 TSecr=0 WS=128"
"5147","18.135423000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5148","18.136546000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5149","18.136551000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=124416 Win=185856 Len=0"
"5150","18.138188000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5151","18.138805000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5152","18.138811000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=127320 Win=185856 Len=0"
"5153","18.140244000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5154","18.140964000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5155","18.140969000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=130224 Win=185856 Len=0"
"5156","18.142333000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5157","18.143167000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5158","18.143173000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=133128 Win=185856 Len=0"
"5159","18.144019000","192.168.178.25","217.79.188.11","HTTP","338","GET /js/adition.js HTTP/1.1 "
"5160","18.144591000","192.168.178.25","85.114.159.76","TCP","74","46981 > http [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=17702 TSecr=0 WS=128"
"5161","18.144642000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5162","18.145802000","85.114.159.76","192.168.178.25","TCP","66","http > 46979 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1452 SACK_PERM=1 WS=128"
"5163","18.145824000","192.168.178.25","85.114.159.76","TCP","54","46979 > http [ACK] Seq=1 Ack=1 Win=29312 Len=0"
"5164","18.146024000","192.168.178.25","85.114.159.76","HTTP","463","GET /confirm?lid=6206618249754640751 HTTP/1.1 "
"5165","18.146043000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5166","18.147207000","192.168.178.25","192.168.178.1","DNS","74","Standard query 0x18eb  A s290.mxcdn.net"
"5167","18.147232000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5168","18.147237000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=4198 Win=38016 Len=0"
"5169","18.147780000","192.168.178.25","192.168.178.1","DNS","84","Standard query 0x9336  A www.google-analytics.com"
"5170","18.149116000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5171","18.149256000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5172","18.149259000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=7102 Win=43904 Len=0"
"5173","18.149809000","192.168.178.25","62.138.116.25","HTTP","475","GET /static/sys/v10/bg/bg_maincontainer_line.gif HTTP/1.1 "
"5174","18.150401000","192.168.178.25","62.138.116.25","HTTP","478","GET /static/sys/v10/bg/bg_footer-partner-sprite.png HTTP/1.1 "
"5175","18.150554000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5176","18.151843000","192.168.178.25","173.192.220.67","TCP","54","[TCP Keep-Alive] 33189 > https [ACK] Seq=1002 Ack=3209 Win=37440 Len=0"
"5177","18.152117000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5178","18.152123000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=10006 Win=49664 Len=0"
"5179","18.153375000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5180","18.155099000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5181","18.155105000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=12910 Win=55552 Len=0"
"5182","18.155738000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5183","18.155834000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5184","18.155839000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=15814 Win=61440 Len=0"
"5185","18.157347000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5186","18.157350000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=136032 Win=185856 Len=0"
"5187","18.157783000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5188","18.159017000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5189","18.159020000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=138936 Win=185856 Len=0"
"5190","18.160363000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5191","18.160774000","192.168.178.25","192.168.178.1","DNS","79","Standard query 0xd857  A a.visualrevenue.com"
"5192","18.161034000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5193","18.161050000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=141840 Win=185856 Len=0"
"5194","18.162646000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5195","18.163246000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5196","18.163253000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=144744 Win=185856 Len=0"
"5197","18.164710000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5198","18.165879000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5199","18.165896000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=147648 Win=185856 Len=0"
"5200","18.167238000","192.168.178.25","217.79.188.11","HTTP","402","GET /banners/1337/files/00/08/a4/18/000000566296.gif HTTP/1.1 "
"5201","18.167262000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5202","18.167614000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5203","18.167617000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=150552 Win=185856 Len=0"
"5204","18.169697000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5205","18.170152000","217.79.188.11","192.168.178.25","HTTP","1599","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"5206","18.170168000","192.168.178.25","217.79.188.11","TCP","54","52239 > http [ACK] Seq=1325 Ack=153549 Win=185856 Len=0"
"5207","18.170713000","85.114.159.76","192.168.178.25","TCP","60","http > 46976 [ACK] Seq=215 Ack=411 Win=15744 Len=0"
"5208","18.170733000","85.114.159.76","192.168.178.25","TCP","60","http > 46977 [ACK] Seq=1 Ack=410 Win=15744 Len=0"
"5209","18.170737000","85.114.159.76","192.168.178.25","TCP","267","[TCP segment of a reassembled PDU]"
"5210","18.172143000","85.114.159.76","192.168.178.25","TCP","60","http > 46978 [ACK] Seq=1 Ack=410 Win=15744 Len=0"
"5211","18.172194000","192.168.178.25","85.114.159.76","TCP","54","46977 > http [FIN, ACK] Seq=410 Ack=215 Win=30336 Len=0"
"5212","18.172247000","85.114.159.76","192.168.178.25","TCP","267","[TCP segment of a reassembled PDU]"
"5213","18.173068000","192.168.178.25","85.114.159.76","TCP","54","46978 > http [FIN, ACK] Seq=410 Ack=215 Win=30336 Len=0"
"5214","18.180769000","85.114.159.76","192.168.178.25","TCP","66","http > 46981 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1452 SACK_PERM=1 WS=128"
"5215","18.180790000","192.168.178.25","85.114.159.76","TCP","54","46981 > http [ACK] Seq=1 Ack=1 Win=29312 Len=0"
"5216","18.180908000","192.168.178.25","85.114.159.76","HTTP","595","GET /js?wp_id=3076194&clickurl=http%3A%2F%2Fad8.adfarm1.adition.com%2Fredi*lid%3D6206618249754116463%2Fsid%3D2845014%2Fkid%3D1206934%2Fbid%3D3937607%2Fc%3D53252%2Fkeyword%3D%2Fsr%3D184%2Fclickurl%3D HTTP/1.1 "
"5217","18.183415000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5218","18.184298000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5219","18.184305000","192.168.178.25","217.79.188.11","TCP","54","52257 > http [ACK] Seq=633 Ack=7614 Win=44544 Len=0"
"5220","18.185687000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5221","18.186829000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5222","18.186835000","192.168.178.25","217.79.188.11","TCP","54","52257 > http [ACK] Seq=633 Ack=10518 Win=50432 Len=0"
"5223","18.188215000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5224","18.189077000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5225","18.189094000","192.168.178.25","217.79.188.11","TCP","54","52257 > http [ACK] Seq=633 Ack=13422 Win=56192 Len=0"
"5226","18.190464000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5227","18.191225000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5228","18.191229000","192.168.178.25","217.79.188.11","TCP","54","52257 > http [ACK] Seq=633 Ack=16326 Win=62080 Len=0"
"5229","18.192578000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5230","18.193450000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5231","18.193455000","192.168.178.25","217.79.188.11","TCP","54","52257 > http [ACK] Seq=633 Ack=19230 Win=67968 Len=0"
"5232","18.193964000","85.114.159.76","192.168.178.25","TCP","60","http > 46979 [ACK] Seq=1 Ack=410 Win=15744 Len=0"
"5233","18.193980000","85.114.159.76","192.168.178.25","TCP","267","[TCP segment of a reassembled PDU]"
"5234","18.194835000","192.168.178.25","85.114.159.76","TCP","54","46979 > http [FIN, ACK] Seq=410 Ack=215 Win=30336 Len=0"
"5235","18.195344000","62.138.116.25","192.168.178.25","HTTP","482","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"5236","18.195397000","192.168.178.25","62.138.116.25","TCP","66","52986 > http [ACK] Seq=3976 Ack=156449 Win=184832 Len=0 TSval=17714 TSecr=397587760"
"5237","18.195543000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5238","18.196553000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5239","18.196559000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=18718 Win=67200 Len=0"
"5240","18.197528000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5241","18.198710000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5242","18.198715000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=21622 Win=73088 Len=0"
"5243","18.200150000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5244","18.200678000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5245","18.200684000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=24526 Win=78848 Len=0"
"5246","18.201022000","54.231.136.32","192.168.178.25","TCP","66","https > 54527 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440 WS=64 SACK_PERM=1"
"5247","18.201042000","192.168.178.25","54.231.136.32","TCP","54","54527 > https [ACK] Seq=1 Ack=1 Win=29312 Len=0"
"5248","18.201203000","192.168.178.25","54.231.136.32","TLSv1.2","254","Client Hello"
"5249","18.202512000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5250","18.202531000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=60797 Win=154112 Len=0 TSval=17716 TSecr=1089566854"
"5251","18.204307000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5252","18.204324000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=62237 Win=157056 Len=0 TSval=17717 TSecr=1089566854"
"5253","18.205346000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5254","18.205352000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=63677 Win=159872 Len=0 TSval=17717 TSecr=1089566854"
"5255","18.206103000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5256","18.206110000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=65117 Win=162816 Len=0 TSval=17717 TSecr=1089566854"
"5257","18.207083000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5258","18.207087000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=66557 Win=165632 Len=0 TSval=17717 TSecr=1089566854"
"5259","18.208075000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5260","18.208082000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=67997 Win=168576 Len=0 TSval=17718 TSecr=1089566854"
"5261","18.209123000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5262","18.209129000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=69437 Win=171520 Len=0 TSval=17718 TSecr=1089566854"
"5263","18.210386000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5264","18.210392000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=70877 Win=174336 Len=0 TSval=17718 TSecr=1089566854"
"5265","18.211544000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5266","18.211549000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=72317 Win=177280 Len=0 TSval=17718 TSecr=1089566854"
"5267","18.212838000","62.138.116.25","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5268","18.212842000","192.168.178.25","62.138.116.25","TCP","66","52985 > http [ACK] Seq=2196 Ack=73757 Win=180224 Len=0 TSval=17719 TSecr=1089566854"
"5269","18.213897000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5270","18.214913000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5271","18.214916000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=27430 Win=84736 Len=0"
"5272","18.215507000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5273","18.216671000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5274","18.216674000","192.168.178.25","217.79.188.11","TCP","54","52255 > http [ACK] Seq=697 Ack=30334 Win=90624 Len=0"
"5275","18.217018000","217.79.188.11","192.168.178.25","HTTP","728","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"5276","18.218873000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5277","18.218879000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=3253 Win=38016 Len=0"
"5278","18.220237000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5279","18.220239000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=4705 Win=40960 Len=0"
"5280","18.221622000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5281","18.221625000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=6157 Win=43904 Len=0"
"5282","18.222172000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5283","18.222175000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=7609 Win=46720 Len=0"
"5284","18.223815000","192.168.178.1","192.168.178.25","DNS","165","Standard query response 0x18eb  CNAME https-all.mxcdn.net.edgekey.net CNAME e4466.g.akamaiedge.net A 184.31.81.243"
"5285","18.223823000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5286","18.223825000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=9061 Win=49664 Len=0"
"5287","18.224056000","192.168.178.25","184.31.81.243","TCP","74","32938 > http [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=17722 TSecr=0 WS=128"
"5288","18.224342000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5289","18.224344000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=10513 Win=52608 Len=0"
"5290","18.227126000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5291","18.227129000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=11965 Win=55552 Len=0"
"5292","18.227321000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5293","18.227324000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=13417 Win=58496 Len=0"
"5294","18.228717000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5295","18.228720000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=14869 Win=61312 Len=0"
"5296","18.229712000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5297","18.229716000","192.168.178.25","217.79.188.11","TCP","54","52258 > http [ACK] Seq=697 Ack=16321 Win=64256 Len=0"
"5298","18.231439000","85.114.159.76","192.168.178.25","TCP","60","http > 46977 [ACK] Seq=215 Ack=411 Win=15744 Len=0"
"5299","18.231446000","85.114.159.76","192.168.178.25","TCP","60","http > 46978 [ACK] Seq=215 Ack=411 Win=15744 Len=0"
"5300","18.231682000","85.114.159.76","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5301","18.231687000","192.168.178.25","85.114.159.76","TCP","54","46981 > http [ACK] Seq=542 Ack=1453 Win=32128 Len=0"
"5302","18.231688000","85.114.159.76","192.168.178.25","TCP","60","http > 46981 [ACK] Seq=1 Ack=542 Win=15744 Len=0"
"5303","18.231689000","192.168.178.25","85.114.159.76","TCP","54","[TCP Dup ACK 5301#1] 46981 > http [ACK] Seq=542 Ack=1453 Win=32128 Len=0"
"5304","18.231691000","85.114.159.76","192.168.178.25","HTTP","220","HTTP/1.1 200 OK  (application/x-javascript)"
"5305","18.231836000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"5306","18.232584000","192.168.178.25","85.114.159.76","TCP","54","46981 > http [FIN, ACK] Seq=542 Ack=1620 Win=35072 Len=0"
"5307","18.232682000","217.79.188.11","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
